product,metal,width,optical_code,height_40,height_70,height_110,height_200,timestamp_first,timestamp_last
bouteille_b,False,171,W008004,True,False,False,False,2024-11-14 14:43:31.305450,2024-11-14 14:43:31.332691
dechet,False,67,T046093,True,True,False,False,2024-11-14 14:43:31.422297,2024-11-14 14:43:31.472829
dechet,False,66,W036019,True,False,False,False,2024-11-14 14:43:31.527996,2024-11-14 14:43:31.557741
tetrapak,False,59,B072010,True,False,False,False,2024-11-14 14:43:31.632133,2024-11-14 14:43:31.663640
dechet,False,74,B023059,True,True,False,False,2024-11-14 14:43:31.749301,2024-11-14 14:43:31.787639
carton_grand,False,214,B077006,True,True,True,False,2024-11-14 14:43:31.846313,2024-11-14 14:43:31.848376
dechet,False,73,W046014,True,False,False,False,2024-11-14 14:43:31.979875,2024-11-14 14:43:32.007470
dechet,False,208,B067003,False,False,False,False,2024-11-14 14:43:32.070128,2024-11-14 14:43:32.209578
bouteille_t,False,177,T058070,True,False,False,False,2024-11-14 14:43:32.187795,2024-11-14 14:43:32.216053
dechet,False,53,T042050,True,True,False,False,2024-11-14 14:43:32.295156,2024-11-14 14:43:32.329923
bouteille_t,False,51,T051064,True,True,True,False,2024-11-14 14:43:32.397800,2024-11-14 14:43:32.421755
dechet,False,102,B022051,True,True,False,False,2024-11-14 14:43:32.509959,2024-11-14 14:43:32.546026
carton_grand,False,221,B120019,True,True,True,True,2024-11-14 14:43:32.661154,2024-11-14 14:43:32.663877
dechet,False,47,W039020,True,True,False,False,2024-11-14 14:43:32.774305,2024-11-14 14:43:32.797324
dechet,False,89,B019034,True,True,False,False,2024-11-14 14:43:32.873379,2024-11-14 14:43:32.920454
journal,False,8,B045045,True,True,True,True,2024-11-14 14:43:32.965057,2024-11-14 14:43:33.126361
dechet,False,92,T039085,True,True,False,False,2024-11-14 14:43:33.063961,2024-11-14 14:43:33.102359
carton_grand,False,3,B081015,True,True,True,True,2024-11-14 14:43:33.166094,2024-11-14 14:43:33.314578
dechet,False,37,W022018,True,False,False,False,2024-11-14 14:43:33.230236,2024-11-14 14:43:33.251583
tetrapak,False,45,B080008,True,True,False,False,2024-11-14 14:43:33.345106,2024-11-14 14:43:33.373289
dechet,False,234,B080014,True,True,True,False,2024-11-14 14:43:33.452255,2024-11-14 14:43:33.454581
bouteille_b,False,51,W007004,True,True,True,False,2024-11-14 14:43:33.528699,2024-11-14 14:43:33.554230
journal,False,301,B046070,True,True,True,True,2024-11-14 14:43:33.622166,2024-11-14 14:43:33.626609
canette,True,103,S021007,True,False,False,False,2024-11-14 14:43:33.692954,2024-11-14 14:43:33.718108
canette,True,100,S031005,True,False,False,False,2024-11-14 14:43:33.797753,2024-11-14 14:43:33.821886
carton_petit,False,65,B088018,True,True,False,False,2024-11-14 14:43:33.907810,2024-11-14 14:43:33.951808
bouteille_t,False,63,T045056,True,True,True,True,2024-11-14 14:43:33.998737,2024-11-14 14:43:34.029620
yaourt,False,51,W036005,True,False,False,False,2024-11-14 14:43:34.089988,2024-11-14 14:43:34.115419
yaourt,False,70,W034008,True,True,False,False,2024-11-14 14:43:34.177144,2024-11-14 14:43:34.200995
journal,False,15,B048083,True,True,True,True,2024-11-14 14:43:34.273758,2024-11-14 14:43:34.395904
canette,True,60,S035006,True,False,False,False,2024-11-14 14:43:34.392500,2024-11-14 14:43:34.423019
dechet,False,80,T039106,True,True,False,False,2024-11-14 14:43:34.491861,2024-11-14 14:43:34.524796
journal,False,435,B061067,True,True,True,True,2024-11-14 14:43:34.614154,2024-11-14 14:43:34.618163
conserve,True,73,S044003,True,False,False,False,2024-11-14 14:43:34.761722,2024-11-14 14:43:34.793127
tetrapak,False,54,B090013,True,False,False,False,2024-11-14 14:43:34.891637,2024-11-14 14:43:34.914986
conserve,True,100,S021003,True,True,False,False,2024-11-14 14:43:34.962628,2024-11-14 14:43:35.024148
dechet,False,212,B046010,True,True,True,False,2024-11-14 14:43:35.025271,2024-11-14 14:43:35.027253
canette,True,47,S021004,True,True,False,False,2024-11-14 14:43:35.097777,2024-11-14 14:43:35.150483
yaourt,False,47,W043007,True,False,False,False,2024-11-14 14:43:35.207681,2024-11-14 14:43:35.239025
tetrapak,False,60,B043006,True,False,False,False,2024-11-14 14:43:35.270011,2024-11-14 14:43:35.294053
dechet,False,83,T034068,True,True,False,False,2024-11-14 14:43:35.356255,2024-11-14 14:43:35.393526
tetrapak,False,71,B067003,True,False,False,False,2024-11-14 14:43:35.452105,2024-11-14 14:43:35.478101
dechet,False,74,T047116,True,True,False,False,2024-11-14 14:43:35.569614,2024-11-14 14:43:35.599745
dechet,False,71,B020086,True,True,False,False,2024-11-14 14:43:35.671873,2024-11-14 14:43:35.734291
bouteille_b,False,167,W009005,True,True,False,False,2024-11-14 14:43:35.769195,2024-11-14 14:43:35.794929
journal,False,364,B045057,False,False,False,False,2024-11-14 14:43:35.861153,2024-11-14 14:43:36.012092
dechet,False,5,B077007,True,True,True,False,2024-11-14 14:43:35.965114,2024-11-14 14:43:36.102675
canette,True,80,S021006,True,False,False,False,2024-11-14 14:43:36.038201,2024-11-14 14:43:36.059701
dechet,False,62,W048010,True,False,False,False,2024-11-14 14:43:36.176335,2024-11-14 14:43:36.205325
carton_grand,False,6,B083015,True,True,True,True,2024-11-14 14:43:36.281209,2024-11-14 14:43:36.351303
dechet,False,77,T039053,True,True,False,False,2024-11-14 14:43:36.380313,2024-11-14 14:43:36.418346
carton_petit,False,79,B093011,True,True,True,False,2024-11-14 14:43:36.497323,2024-11-14 14:43:36.553324
bouteille_b,False,78,W011006,True,True,True,True,2024-11-14 14:43:36.613315,2024-11-14 14:43:36.643990
journal,False,304,B033049,True,True,True,True,2024-11-14 14:43:36.680784,2024-11-14 14:43:36.685233
tetrapak,False,53,B062010,False,False,False,False,2024-11-14 14:43:36.769713,2024-11-14 14:43:36.789340
tetrapak,False,30,B062011,True,False,False,False,2024-11-14 14:43:36.858972,2024-11-14 14:43:36.884337
bouteille_b,False,70,W014006,True,True,False,False,2024-11-14 14:43:37.006744,2024-11-14 14:43:37.066217
carton_petit,False,121,B098017,True,True,False,False,2024-11-14 14:43:37.129476,2024-11-14 14:43:37.157949
dechet,False,63,W047011,True,False,False,False,2024-11-14 14:43:37.263969,2024-11-14 14:43:37.285803
dechet,False,5,B104009,True,True,True,True,2024-11-14 14:43:37.402640,2024-11-14 14:43:37.514259
yaourt,False,33,W077020,True,False,False,False,2024-11-14 14:43:37.595860,2024-11-14 14:43:37.615604
canette,True,78,S036003,True,False,False,False,2024-11-14 14:43:37.718771,2024-11-14 14:43:37.761342
dechet,False,86,T035084,True,True,False,False,2024-11-14 14:43:37.806822,2024-11-14 14:43:37.849806
dechet,False,100,B012040,True,True,False,False,2024-11-14 14:43:37.868567,2024-11-14 14:43:37.904854
dechet,False,49,W038012,False,False,False,False,2024-11-14 14:43:37.978882,2024-11-14 14:43:38.008818
dechet,False,46,W044016,True,False,False,False,2024-11-14 14:43:38.106691,2024-11-14 14:43:38.129599
bouteille_b,False,90,W007004,True,False,False,False,2024-11-14 14:43:38.179489,2024-11-14 14:43:38.280595
canette,True,78,S020005,True,True,False,False,2024-11-14 14:43:38.246941,2024-11-14 14:43:38.282297
dechet,False,67,W034016,True,False,False,False,2024-11-14 14:43:38.346687,2024-11-14 14:43:38.373956
yaourt,False,49,W030007,True,True,False,False,2024-11-14 14:43:38.423491,2024-11-14 14:43:38.448383
dechet,False,252,B027006,False,False,False,False,2024-11-14 14:43:38.459952,2024-11-14 14:43:38.564444
conserve,True,93,S037003,True,True,False,False,2024-11-14 14:43:38.585921,2024-11-14 14:43:38.630153
yaourt,False,56,W057012,True,False,False,False,2024-11-14 14:43:38.729344,2024-11-14 14:43:38.758972
conserve,True,107,S032004,True,True,False,False,2024-11-14 14:43:38.836602,2024-11-14 14:43:38.891396
bouteille_t,False,72,T082110,True,True,True,False,2024-11-14 14:43:39.001097,2024-11-14 14:43:39.022974
dechet,False,231,B076014,True,True,True,True,2024-11-14 14:43:39.103608,2024-11-14 14:43:39.105783
dechet,False,72,B028041,True,True,False,False,2024-11-14 14:43:39.243722,2024-11-14 14:43:39.288244
carton_grand,False,5,B041003,True,True,True,True,2024-11-14 14:43:39.295083,2024-11-14 14:43:39.394948
dechet,False,184,B070014,False,False,False,False,2024-11-14 14:43:39.388676,2024-11-14 14:43:39.475947
yaourt,False,48,W040008,True,False,False,False,2024-11-14 14:43:39.489829,2024-11-14 14:43:39.514689
dechet,False,92,B023054,True,True,False,False,2024-11-14 14:43:39.606775,2024-11-14 14:43:39.656691
yaourt,False,37,W056013,True,False,False,False,2024-11-14 14:43:39.748206,2024-11-14 14:43:39.781131
carton_grand,False,209,B104012,False,False,False,False,2024-11-14 14:43:39.878683,2024-11-14 14:43:39.992885
yaourt,False,55,W004009,True,False,False,False,2024-11-14 14:43:39.890768,2024-11-14 14:43:39.909127
yaourt,False,55,W039015,True,False,False,False,2024-11-14 14:43:39.989073,2024-11-14 14:43:40.011192
conserve,True,114,S028002,True,True,False,False,2024-11-14 14:43:40.085171,2024-11-14 14:43:40.116563
dechet,False,66,T020104,True,False,False,False,2024-11-14 14:43:40.136751,2024-11-14 14:43:40.170950
canette,True,106,S036006,True,True,False,False,2024-11-14 14:43:40.259866,2024-11-14 14:43:40.280464
dechet,False,125,B023052,True,True,False,False,2024-11-14 14:43:40.379770,2024-11-14 14:43:40.425723
bouteille_b,False,62,W010008,True,True,True,False,2024-11-14 14:43:40.484111,2024-11-14 14:43:40.511539
journal,False,8,B047050,True,True,True,True,2024-11-14 14:43:40.578725,2024-11-14 14:43:40.707834
tetrapak,False,37,B064011,True,False,False,False,2024-11-14 14:43:40.670568,2024-11-14 14:43:40.689356
dechet,False,104,B024054,True,True,False,False,2024-11-14 14:43:40.794079,2024-11-14 14:43:40.829353
yaourt,False,50,W030013,True,False,False,False,2024-11-14 14:43:40.870196,2024-11-14 14:43:40.893568
conserve,True,89,S020006,True,False,False,False,2024-11-14 14:43:40.938283,2024-11-14 14:43:40.970509
canette,True,35,S027003,True,True,True,False,2024-11-14 14:43:41.030761,2024-11-14 14:43:41.049482
bouteille_t,False,178,T031107,True,False,False,False,2024-11-14 14:43:41.094129,2024-11-14 14:43:41.120657
journal,False,6,B052040,True,True,True,True,2024-11-14 14:43:41.199742,2024-11-14 14:43:41.327443
journal,False,240,B061034,False,False,False,False,2024-11-14 14:43:41.323215,2024-11-14 14:43:41.489991
tetrapak,False,76,B092006,True,False,False,False,2024-11-14 14:43:41.454870,2024-11-14 14:43:41.492780
yaourt,False,60,W025006,True,False,False,False,2024-11-14 14:43:41.518566,2024-11-14 14:43:41.539090
carton_grand,False,236,B110015,False,False,False,False,2024-11-14 14:43:41.656158,2024-11-14 14:43:41.792106
dechet,False,6,B123014,True,True,True,False,2024-11-14 14:43:41.820678,2024-11-14 14:43:41.933763
carton_grand,False,224,B085009,False,False,False,False,2024-11-14 14:43:41.926998,2024-11-14 14:43:42.097427
dechet,False,4,B057007,True,True,True,True,2024-11-14 14:43:42.003772,2024-11-14 14:43:42.097500
dechet,False,111,T044053,True,True,False,False,2024-11-14 14:43:42.114256,2024-11-14 14:43:42.153577
carton_grand,False,193,B064019,False,False,False,False,2024-11-14 14:43:42.194690,2024-11-14 14:43:42.346374
carton_petit,False,64,B079023,True,False,False,False,2024-11-14 14:43:42.293529,2024-11-14 14:43:42.327543
journal,False,13,B057043,True,True,True,False,2024-11-14 14:43:42.408405,2024-11-14 14:43:42.521473
dechet,False,41,W036019,True,False,False,False,2024-11-14 14:43:42.512332,2024-11-14 14:43:42.529926
yaourt,False,49,W074010,True,True,False,False,2024-11-14 14:43:42.697811,2024-11-14 14:43:42.723526
dechet,False,59,W047015,True,False,False,False,2024-11-14 14:43:42.832855,2024-11-14 14:43:42.858646
dechet,False,216,B056020,True,True,True,False,2024-11-14 14:43:42.907555,2024-11-14 14:43:42.909774
dechet,False,81,B024054,True,True,True,False,2024-11-14 14:43:43.030443,2024-11-14 14:43:43.061147
yaourt,False,58,W031010,True,False,False,False,2024-11-14 14:43:43.109659,2024-11-14 14:43:43.129785
yaourt,False,68,W027010,True,False,False,False,2024-11-14 14:43:43.177205,2024-11-14 14:43:43.196098
dechet,False,138,B018062,True,False,False,False,2024-11-14 14:43:43.268493,2024-11-14 14:43:43.302449
conserve,True,82,S027005,True,True,False,False,2024-11-14 14:43:43.359772,2024-11-14 14:43:43.396417
tetrapak,False,54,B074010,True,False,False,False,2024-11-14 14:43:43.466901,2024-11-14 14:43:43.508598
dechet,False,124,B022056,True,True,False,False,2024-11-14 14:43:43.580494,2024-11-14 14:43:43.625158
tetrapak,False,74,B074011,True,False,False,False,2024-11-14 14:43:43.687423,2024-11-14 14:43:43.717350
dechet,False,72,T015071,True,False,False,False,2024-11-14 14:43:43.725939,2024-11-14 14:43:43.763033
dechet,False,109,B023065,False,False,False,False,2024-11-14 14:43:43.841197,2024-11-14 14:43:43.890373
dechet,False,3,B071008,True,True,True,True,2024-11-14 14:43:43.937034,2024-11-14 14:43:44.025366
bouteille_t,False,46,T047068,True,True,True,False,2024-11-14 14:43:44.031912,2024-11-14 14:43:44.053893
dechet,False,93,T029111,True,True,False,False,2024-11-14 14:43:44.106657,2024-11-14 14:43:44.149887
dechet,False,158,B062011,False,False,False,False,2024-11-14 14:43:44.189554,2024-11-14 14:43:44.269293
dechet,False,48,T028080,True,False,False,False,2024-11-14 14:43:44.261479,2024-11-14 14:43:44.293601
canette,True,65,S024008,True,False,False,False,2024-11-14 14:43:44.343140,2024-11-14 14:43:44.377537
dechet,False,191,B069016,False,False,False,False,2024-11-14 14:43:44.436393,2024-11-14 14:43:44.548902
bouteille_b,False,63,W010005,True,False,False,False,2024-11-14 14:43:44.542723,2024-11-14 14:43:44.631120
journal,False,263,B055023,False,False,False,False,2024-11-14 14:43:44.653258,2024-11-14 14:43:44.810097
carton_petit,False,90,B097019,True,True,False,False,2024-11-14 14:43:44.775599,2024-11-14 14:43:44.806053
dechet,False,4,B110013,True,True,True,True,2024-11-14 14:43:44.922667,2024-11-14 14:43:45.008985
carton_grand,False,233,B050007,True,True,True,True,2024-11-14 14:43:44.985888,2024-11-14 14:43:44.987974
bouteille_b,False,60,W008005,True,True,True,False,2024-11-14 14:43:45.069273,2024-11-14 14:43:45.112603
bouteille_b,False,71,W011007,True,True,True,False,2024-11-14 14:43:45.180775,2024-11-14 14:43:45.214748
carton_petit,False,70,B119021,True,True,False,False,2024-11-14 14:43:45.330360,2024-11-14 14:43:45.368919
yaourt,False,73,W043007,True,False,False,False,2024-11-14 14:43:45.438146,2024-11-14 14:43:45.476796
canette,True,60,S023003,True,True,True,False,2024-11-14 14:43:45.516600,2024-11-14 14:43:45.548548
dechet,False,52,W036013,True,False,False,False,2024-11-14 14:43:45.620420,2024-11-14 14:43:45.644599
carton_petit,False,98,B098020,True,False,False,False,2024-11-14 14:43:45.743186,2024-11-14 14:43:45.786248
dechet,False,142,B018044,True,True,False,False,2024-11-14 14:43:45.836438,2024-11-14 14:43:45.879653
bouteille_b,False,50,W013007,True,True,True,False,2024-11-14 14:43:45.968779,2024-11-14 14:43:46.003245
canette,True,95,S028007,True,False,False,False,2024-11-14 14:43:46.062213,2024-11-14 14:43:46.100615
journal,False,474,B043057,True,True,True,True,2024-11-14 14:43:46.148380,2024-11-14 14:43:46.151412
tetrapak,False,54,B066017,True,False,False,False,2024-11-14 14:43:46.243446,2024-11-14 14:43:46.278519
dechet,False,160,B060018,True,True,True,True,2024-11-14 14:43:46.323591,2024-11-14 14:43:46.325831
journal,False,12,B019026,True,True,True,True,2024-11-14 14:43:46.362057,2024-11-14 14:43:46.498033
carton_petit,False,68,B053021,True,True,False,False,2024-11-14 14:43:46.429213,2024-11-14 14:43:46.479016
journal,False,7,B031027,True,True,True,True,2024-11-14 14:43:46.491913,2024-11-14 14:43:46.654913
conserve,True,93,S024005,True,True,False,False,2024-11-14 14:43:46.574477,2024-11-14 14:43:46.598720
carton_petit,False,63,B066010,True,False,False,False,2024-11-14 14:43:46.657785,2024-11-14 14:43:46.707855
bouteille_b,False,55,W008002,True,True,False,False,2024-11-14 14:43:46.743697,2024-11-14 14:43:46.807173
dechet,False,201,B070025,True,True,True,True,2024-11-14 14:43:46.837096,2024-11-14 14:43:46.839027
carton_grand,False,366,B067017,False,False,False,False,2024-11-14 14:43:46.921414,2024-11-14 14:43:46.979950
conserve,True,50,S036002,True,True,True,False,2024-11-14 14:43:47.043855,2024-11-14 14:43:47.099293
canette,True,57,S024003,True,True,False,False,2024-11-14 14:43:47.124807,2024-11-14 14:43:47.173151
tetrapak,False,60,B068010,True,False,False,False,2024-11-14 14:43:47.223149,2024-11-14 14:43:47.244000
bouteille_t,False,223,T044113,True,False,False,False,2024-11-14 14:43:47.312531,2024-11-14 14:43:47.341743
yaourt,False,42,W031010,True,False,False,False,2024-11-14 14:43:47.391159,2024-11-14 14:43:47.420264
conserve,True,76,S026005,True,True,False,False,2024-11-14 14:43:47.480116,2024-11-14 14:43:47.525603
dechet,False,86,T033088,True,True,False,False,2024-11-14 14:43:47.564573,2024-11-14 14:43:47.592643
canette,True,49,S030002,True,False,False,False,2024-11-14 14:43:47.667781,2024-11-14 14:43:47.690610
yaourt,False,58,W037011,True,True,False,False,2024-11-14 14:43:47.762124,2024-11-14 14:43:47.789798
journal,False,7,B028053,True,True,True,True,2024-11-14 14:43:47.819173,2024-11-14 14:43:47.944459
tetrapak,False,51,B094004,True,True,False,False,2024-11-14 14:43:47.953969,2024-11-14 14:43:47.973791
yaourt,False,58,W039011,True,True,False,False,2024-11-14 14:43:48.052229,2024-11-14 14:43:48.084399
dechet,False,123,B011061,True,True,False,False,2024-11-14 14:43:48.109304,2024-11-14 14:43:48.152257
canette,True,70,S012002,True,True,False,False,2024-11-14 14:43:48.152058,2024-11-14 14:43:48.198591
bouteille_b,False,77,W007005,True,True,True,False,2024-11-14 14:43:48.224526,2024-11-14 14:43:48.256414
journal,False,265,B060055,True,True,True,True,2024-11-14 14:43:48.344865,2024-11-14 14:43:48.349011
tetrapak,False,64,B101010,True,False,False,False,2024-11-14 14:43:48.490326,2024-11-14 14:43:48.515426
dechet,False,59,W051016,True,False,False,False,2024-11-14 14:43:48.636997,2024-11-14 14:43:48.659099
carton_grand,False,4,B090022,True,True,True,False,2024-11-14 14:43:48.749512,2024-11-14 14:43:48.912433
conserve,True,79,S040005,True,True,True,False,2024-11-14 14:43:48.886125,2024-11-14 14:43:48.931085
canette,True,74,S042003,True,True,False,False,2024-11-14 14:43:49.029335,2024-11-14 14:43:49.067950
yaourt,False,78,W052007,True,False,False,False,2024-11-14 14:43:49.159515,2024-11-14 14:43:49.199229
